'Année','Athlète','Position','Age','Equipe','Matchs joués','%3Points','%2Points','Passes','Points'
1951,'Noble Jorgensen','C',25,'SYR',41,'0','0.376',64,382
1951,'George Kaftan','SF',22,'NYK',61,'0','0.388',74,300
1951,'Jack Kerris','PF',26,'FTW',68,'0','0.37',181,711
1951,'Duane Klueh','G',25,'FTW',61,'0','0.343',82,449
1951,'Frank Kudelka','G-F',25,'TOT',62,'0','0.346',105,441
1951,'Tony Lavelli','F',24,'NYK',30,'0','0.344',23,99
1951,'Bob Lavoy','PF',24,'INO',63,'0','0.357',76,526
1951,'Ed Leede','F-G',23,'BOS',57,'0','0.322',95,378
1951,'Ron Livingstone','C',25,'PHW',63,'0','0.295',76,284
1951,'Earl Lloyd*','SF',22,'WSC',7,'0','0.457',11,43
1951,'Don Lofgran','F-C',22,'TOT',61,'0','0.293',36,237
1951,'John Logan','G',30,'TRI',30,'0','0.312',119,231
1951,'Ray Lumpp','G',27,'NYK',64,'0','0.404',115,430
1951,'Ed Macauley*','C-F',22,'BOS',68,'0','0.466',252,1384
1951,'Johnny Macknowski','G-F',28,'SYR',58,'0','0.301',69,384
1951,'Norm Mager','F',24,'BLB',24,'0','0.282',23,124
1951,'John Mahnken','C',28,'TOT',58,'0','0.316',77,267
1951,'John Mahnken','C',28,'BOS',46,'0','0.342',67,239
1951,'John Mahnken','C',28,'INO',12,'0','0.17',10,28
1951,'Slater Martin*','PG',25,'MNL',68,'0','0.362',235,575
1951,'Ariel Maughan','F',27,'WSC',35,'0','0.312',48,254
1951,'Dick McGuire*','PG',25,'NYK',64,'0','0.371',400,537
1951,'Bones McKinney','SF',32,'TOT',44,'0','0.312',85,262
1951,'Bones McKinney','SF',32,'WSC',10,'0','0.279',6,27
1951,'Bones McKinney','SF',32,'BOS',34,'0','0.317',79,235
1951,'Mal McMullen','F-C',23,'INO',51,'0','0.282',33,204
1951,'Joe McNamee','SF',24,'ROC',60,'0','0.287',18,123
1951,'Dick Mehen','PF',28,'TOT',66,'0','0.361',118,474
1951,'Dick Mehen','PF',28,'BLB',16,'0','0.335',55,151
1951,'Dick Mehen','PF',28,'BOS',7,'0','0.327',11,44
1951,'Dick Mehen','PF',28,'FTW',43,'0','0.381',52,279
1951,'Ed Mikan','C-F',25,'TOT',61,'0','0.347',63,523
1951,'George Mikan*','C',26,'MNL',68,'0','0.428',208,1932
1951,'Vern Mikkelsen*','PF',22,'MNL',64,'0','0.402',181,904
1951,'Leo Mogus','F-C',29,'PHW',57,'0','0.352',32,139
1951,'Chuck Mrazovich','F',26,'INO',25,'0','0.35',13,85
1951,'Ken Murray','G-F',22,'TOT',66,'0','0.339',202,850
1951,'Jack Nichols','PF',24,'TRI',6,'0','0.342',15,70
1951,'Paul Noel','F',26,'ROC',52,'0','0.282',34,130
1951,'Johnny Norlander','F',29,'WSC',9,'0','0.375',5,21
1951,'Dick O''Keefe','G-F',27,'WSC',17,'0','0.206',25,67
1951,'Tommy O''Keefe','G',22,'TOT',6,'0','0.357',10,23
1951,'Tommy O''Keefe','G',22,'WSC',3,'0','0.385',2,12
1951,'Tommy O''Keefe','G',22,'BLB',3,'0','0.333',8,11
1951,'Kevin O''Shea','G',25,'MNL',63,'0','0.326',100,271
1951,'John Oldham','G',27,'FTW',68,'0','0.333',127,569
1951,'Don Otten','C',29,'TOT',67,'0','0.338',62,570
1951,'Don Otten','C',29,'WSC',16,'0','0.291',22,148
1951,'Don Otten','C',29,'BLB',2,'0','0.2',3,11
1951,'Don Otten','C',29,'FTW',49,'0','0.362',37,411
1951,'Easy Parham','F-G',29,'PHW',7,'0','0.333',2,6
1951,'Warren Perkins','G-F',28,'TRI',66,'0','0.315',143,396
1951,'Ed Peterson','C',26,'TOT',53,'0','0.339',66,359
1951,'Ed Peterson','C',26,'SYR',17,'0','0.37',8,80
1951,'Ed Peterson','C',26,'TRI',36,'0','0.33',58,279
1951,'Andy Phillip*','G-F',28,'PHW',66,'0','0.399',414,740
1951,'Jim Pollard*','SF',28,'MNL',54,'0','0.352',184,629
1951,'George Ratkovicz','PF',28,'SYR',66,'0','0.415',193,849
1951,'Don Rehfeldt','SF',24,'BLB',59,'0','0.385',68,431
1951,'Jim Riffey','F',27,'FTW',35,'0','0.351',16,150
1951,'Arnie Risen*','C',26,'ROC',66,'0','0.401',158,1077
1951,'Tex Ritter','G-F',26,'NYK',34,'0','0.379',37,127
1951,'Red Rocha','C',27,'BLB',64,'0','0.352',147,836
1951,'Kenny Sailors','G',30,'TOT',60,'0','0.34',150,493
1951,'Kenny Sailors','G',30,'BOS',10,'0','0.16',8,18
1951,'Kenny Sailors','G',30,'BLB',50,'0','0.348',142,475
1951,'Pep Saul','SG',26,'ROC',65,'0','0.339',68,282
1951,'Alan Sawyer','F',23,'WSC',33,'0','0.37',25,217
1951,'Fred Schaus','F',25,'FTW',68,'0','0.34',184,1028
1951,'Dolph Schayes*','F-C',22,'SYR',66,'0','0.357',251,1121
1951,'Herb Scherer','C',22,'TRI',20,'0','0.286',17,68
1951,'Dick Schnittker','SF',22,'WSC',29,'0','0.411',41,295
1951,'Fred Scolari','G',28,'TOT',66,'0','0.327',255,883
1951,'George Senesky','PG',28,'PHW',65,'0','0.354',342,679
1951,'Paul Seymour','G-F',23,'SYR',51,'0','0.325',187,367
1951,'Carl Shaeffer','F-G',26,'INO',10,'0','0.273',6,15
1951,'Bill Sharman*','SG',24,'WSC',31,'0','0.37',39,378
1951,'Connie Simmons','C-F',25,'NYK',66,'0','0.374',117,604
1951,'Belus Smawley','SG',32,'TOT',60,'0','0.38',161,731
1951,'Belus Smawley','SG',32,'SYR',16,'0','0.339',36,124
1951,'Belus Smawley','SG',32,'BLB',44,'0','0.389',125,607
1951,'Ed Stanczak','F',29,'BOS',19,'0','0.24',7,60
1951,'Mike Todorovich','F-C',27,'TRI',66,'0','0.309',179,653
1951,'Gene Vance','G-F',27,'TRI',29,'0','0.404',57,139
1951,'Ernie Vandeweghe','F-G',22,'NYK',44,'0','0.402',121,338
1951,'Brady Walker','PF',29,'TOT',66,'0','0.394',111,400
1951,'Brady Walker','PF',29,'BOS',17,'0','0.394',8,31
1951,'Brady Walker','PF',29,'BLB',49,'0','0.394',103,369
1951,'Paul Walther','SG',23,'INO',63,'0','0.336',225,571
1951,'Bobby Wanzer*','G',29,'ROC',68,'0','0.401',181,736
1951,'Max Zaslofsky','SG',25,'NYK',66,'0','0.354',136,835
1952,'Paul Arizin*','SF',23,'PHW',66,'0','0.448',170,1674
1952,'Cliff Barker','SG',31,'INO',44,'0','0.298',70,126
1952,'Don Barksdale*','PF',28,'BLB',62,'0','0.338',137,781
1952,'Leo Barnhorst','SF',27,'INO',66,'0','0.389',255,820
1952,'Elmer Behnke','C',22,'MLH',4,'0','0.273',4,16
1952,'Charlie Black','F-C',30,'MLH',13,'0','0.194',9,17
1952,'Nelson Bobb','PG',27,'PHW',62,'0','0.359',168,319
1952,'Vince Boryla','SF',24,'NYK',42,'0','0.387',90,500
1952,'Don Boven','SG',26,'MLH',66,'0','0.299',177,656
1952,'Bob Brannum','PF',26,'BOS',66,'0','0.369',76,405
1952,'Frankie Brian','SG',28,'FTW',66,'0','0.352',233,1051
1952,'Stan Brown','F',22,'PHW',15,'0','0.349',9,54
1952,'Walt Budko','PF',26,'PHW',63,'0','0.404',91,254
1952,'Art Burris','SF',27,'TOT',41,'0','0.269',27,110
1952,'Art Burris','SF',27,'FTW',29,'0','0.24',11,43
1952,'Art Burris','SF',27,'MLH',12,'0','0.296',16,67
1952,'Gerry Calabrese','SG',26,'SYR',58,'0','0.344',83,291
1952,'Bill Calhoun','SG',24,'BLB',55,'0','0.315',117,383
1952,'Al Cervi*','PG',34,'SYR',55,'0','0.354',148,417
1952,'Cal Christensen','SF',24,'MLH',24,'0','0.302',34,88
1952,'Nat Clifton*','PF',29,'NYK',62,'0','0.335',209,658
1952,'Bill Closs','SF',30,'FTW',57,'0','0.308',76,347
1952,'Jack Coleman','PF',27,'ROC',66,'0','0.415',208,736
1952,'Chuck Cooper','SF',25,'BOS',66,'0','0.361',134,543
1952,'Bob Cousy*','PG',23,'BOS',66,'0','0.369',441,1433
1952,'Dillard Crocker','PF',27,'TOT',38,'0','0.351',57,293
1952,'Dillard Crocker','PF',27,'INO',6,'0','0.4',0,9
1952,'Dillard Crocker','PF',27,'MLH',32,'0','0.35',57,284
1952,'Ed Dahler','F',26,'PHW',14,'0','0.368',5,35
1952,'Bob Davies*','PG',32,'ROC',65,'0','0.383',390,1052
1952,'Nate DeLong','C',26,'MLH',17,'0','0.476',14,64
1952,'Dick Dickey','PG',25,'BOS',45,'0','0.294',50,127
1952,'Bob Donham','SG',25,'BOS',66,'0','0.487',228,551
1952,'Dike Eddleman','SF',29,'TOT',66,'0','0.332',135,743
1952,'Dike Eddleman','SF',29,'MLH',50,'0','0.324',112,639
1952,'Dike Eddleman','SF',29,'FTW',16,'0','0.381',23,104
1952,'Jake Fendley','SG',22,'FTW',58,'0','0.318',58,183
1952,'Larry Foust','C',23,'FTW',66,'0','0.394',200,1047
1952,'Jerry Fowler','C',24,'MLH',6,'0','0.308',2,9
1952,'Joe Fulks*','PF',30,'PHW',61,'0','0.312',123,922
1952,'Bill Gabor','SG',29,'SYR',57,'0','0.322',86,488
1952,'Harry Gallatin*','PF',24,'NYK',66,'0','0.442',115,741
1952,'Vern Gardner','SG',26,'PHW',27,'0','0.371',37,159
1952,'Joe Graboski','C',22,'INO',66,'0','0.387',130,904
1952,'Alex Hannum*','F-C',28,'TOT',66,'0','0.368',133,438
1952,'Bob Harris','PF',24,'BOS',66,'0','0.41',120,514
1952,'Bob Harrison','SG',24,'MNL',65,'0','0.32',188,401
1952,'Lew Hitch','PF',22,'MNL',61,'0','0.358',50,217
1952,'Joe Holland','SF',26,'INO',55,'0','0.351',47,226
1952,'Red Holzman*','PG',31,'ROC',65,'0','0.28',115,269
1952,'Mel Hutchins','C',23,'MLH',66,'0','0.365',190,607
1952,'Joe Hutton','SG',23,'MNL',60,'0','0.335',62,155
1952,'Arnie Johnson','SF',31,'ROC',66,'0','0.433',182,657
1952,'Ralph Johnson','PG',30,'FTW',66,'0','0.356',210,523
1952,'Neil Johnston*','C',22,'PHW',64,'0','0.472',39,382
1952,'Wah Wah','PF',25,'INO',58,'0','0.313',150,430
1952,'Noble Jorgensen','C',26,'SYR',66,'0','0.413',63,529
1952,'George Kaftan','SF',23,'NYK',52,'0','0.375',88,322
1952,'Jack Kerris','PF',27,'FTW',66,'0','0.388',212,589
1952,'Jack Kiley','SG',23,'FTW',47,'0','0.228',62,118
1952,'George King','PG',23,'SYR',66,'0','0.406',244,658
1952,'Walt Kirk','PG',27,'MLH',11,'0','0.277',28,111
1952,'Frank Kudelka','SF',26,'BLB',65,'0','0.332',183,606
1952,'Bob Lavoy','PF',25,'INO',63,'0','0.397',107,648
1952,'Don Lofgran','SF',23,'INO',63,'0','0.357',48,454
1952,'Ray Lumpp','SG',28,'NYK',62,'0','0.387',123,458
1952,'Ed Macauley*','C',23,'BOS',66,'0','0.432',232,1264
1952,'John Mahnken','C',29,'BOS',60,'0','0.344',63,182
1952,'Slater Martin*','PG',26,'MNL',66,'0','0.375',249,616
1952,'John McConathy','F',21,'MLH',11,'0','0.138',8,14
1952,'Alfred McGuire*','PG',23,'NYK',59,'0','0.431',107,208
1952,'Dick McGuire*','PG',26,'NYK',64,'0','0.43',388,591
1952,'Bones McKinney','SF',33,'BOS',63,'0','0.325',111,337
1952,'Joe McNamee','F-C',25,'TOT',58,'0','0.306',40,166
1952,'Dick Mehen','PF',29,'MLH',65,'0','0.356',171,703
1952,'Stan Miasek','PF',27,'BLB',66,'0','0.365',140,779
1952,'Ed Mikan','C',26,'PHW',66,'0','0.354',87,520
1952,'George Mikan*','C',27,'MNL',64,'0','0.385',194,1523
1952,'Vern Mikkelsen*','PF',23,'MNL',66,'0','0.419',180,1009
1952,'Dave Minor','SG',29,'BLB',57,'0','0.354',160,471
1952,'Paul Noel','F',27,'ROC',8,'0','0.222',3,6
1952,'Ralph O''Brien','SG',23,'INO',64,'0','0.372',124,578
1952,'Kevin O''Shea','PG',26,'TOT',65,'0','0.328',171,450
1952,'Kevin O''Shea','G',26,'MLH',43,'0','0.306',101,258
1952,'Kevin O''Shea','PG',26,'BLB',22,'0','0.37',70,192
1952,'Wally Osterkorn','SF',23,'SYR',66,'0','0.351',117,489
1952,'Don Otten','C',30,'TOT',64,'0','0.349',123,767
1952,'Don Otten','C',30,'FTW',7,'0','0.25',5,24
1952,'Don Otten','C',30,'MLH',57,'0','0.352',118,743
1952,'Red Owens','SG',26,'TOT',29,'0','0.329',64,230
1952,'Red Owens','SG',26,'BLB',19,'0','0.342',32,150
1952,'Red Owens','SG',26,'MLH',10,'0','0.308',32,80
1952,'Mel Payton','SF',25,'PHW',45,'0','0.386',45,129
1952,'Andy Phillip*','SG',29,'PHW',66,'0','0.366',539,790
1952,'John Pilch','F',26,'MNL',9,'0','0.1',2,5
1952,'Jim Pollard*','SF',29,'MNL',65,'0','0.356',234,1005
1952,'Ray Ragelis','SF',23,'ROC',51,'0','0.26',31,68
1952,'Sam Ranzino','SG',24,'ROC',39,'0','0.333',25,86
1952,'George Ratkovicz','PF',29,'SYR',66,'0','0.349',90,493
1952,'Don Rehfeldt','SF',25,'TOT',39,'0','0.347',50,261
1952,'Don Rehfeldt','SF',25,'BLB',10,'0','0.339',12,54
1952,'Don Rehfeldt','SF',25,'MLH',29,'0','0.35',38,207
1952,'John Rennicke','G',22,'MLH',6,'0','0.222',1,11
1952,'Arnie Risen*','C',27,'ROC',66,'0','0.394',150,1032
1952,'Red Rocha','C',28,'SYR',66,'0','0.401',128,854
1952,'Pep Saul','G-F',27,'TOT',64,'0','0.36',147,433
1952,'Don Savage','F-G',23,'SYR',12,'0','0.209',12,36
1952,'Fred Schaus','SF',26,'FTW',62,'0','0.361',247,872
1952,'Dolph Schayes*','PF',23,'SYR',63,'0','0.355',182,868
1952,'Herb Scherer','C',23,'NYK',12,'0','0.292',6,47
1952,'Howie Schultz','PF',29,'MNL',66,'0','0.283',102,268
1952,'Fred Scolari','PG',29,'BLB',64,'0','0.334',303,933
1952,'George Senesky','PG',29,'PHW',57,'0','0.361',280,474
1952,'Paul Seymour','SG',24,'SYR',66,'0','0.335',220,598
1952,'Chuck Share','C',24,'FTW',63,'0','0.322',66,248
1952,'Bill Sharman*','SG',25,'BOS',63,'0','0.389',151,671
1952,'Connie Simmons','C',26,'NYK',66,'0','0.378',121,629
1952,'Zeke Sinicola','G',23,'FTW',3,'0','0.25',0,2
1952,'Whitey Skoog','SG',25,'MNL',35,'0','0.345',60,234
1952,'Jim Slaughter','C',23,'BLB',28,'0','0.321',25,147
1952,'Belus Smawley','SG',33,'BLB',11,'0','0.206',8,40
1952,'Odie Spears','SF',26,'ROC',66,'0','0.395',163,566
1952,'Bill Tosheff','PG',25,'INO',65,'0','0.327',222,608
1952,'Gene Vance','G-F',28,'MLH',7,'0','0.269',9,23
1952,'Ernie Vandeweghe','SF',23,'NYK',57,'0','0.438',164,524
1952,'Brady Walker','PF',30,'BLB',35,'0','0.41',40,204
1952,'Paul Walther','SG',24,'INO',55,'0','0.401',137,671
1952,'Bobby Wanzer*','SG',30,'ROC',66,'0','0.425',262,1033
1952,'Bob Wilson','PG',25,'MLH',63,'0','0.299',108,236
1952,'Max Zaslofsky','SG',26,'NYK',66,'0','0.336',156,931
1953,'Jim Baechtold','SF',25,'BLB',64,'0','0.39',154,661
1953,'Don Barksdale*','PF',29,'BLB',65,'0','0.387',166,899
1953,'Leo Barnhorst','SF',28,'INO',71,'0','0.389',277,967
1953,'Nelson Bobb','PG',28,'PHW',55,'0','0.374',192,343
1953,'Vince Boryla','SF',25,'NYK',66,'0','0.37',166,673
1953,'Don Boven','SF',27,'TOT',67,'0','0.358',79,451
1953,'Don Boven','F-G',27,'MLH',27,'0','0.397',35,241
1953,'Don Boven','F-G',27,'BLB',23,'0','0.309',23,106
1953,'Don Boven','SF',27,'FTW',17,'0','0.324',21,104
1953,'Bob Brannum','PF',27,'BOS',71,'0','0.348',147,486
1953,'Jim Brasco','G',21,'TOT',20,'0','0.266',21,77
1953,'Jim Brasco','G',21,'SYR',10,'0','0.229',12,33
1953,'Jim Brasco','G',21,'MLH',10,'0','0.304',9,44
1953,'Carl Braun','SG',25,'NYK',70,'0','0.4',243,977
1953,'Frankie Brian','SG',29,'FTW',68,'0','0.351',142,726
1953,'Dick Bunt','PG',22,'TOT',26,'0','0.276',17,92
1953,'Dick Bunt','PG',22,'NYK',14,'0','0.226',10,41
1953,'Dick Bunt','PG',22,'BLB',12,'0','0.327',7,51
1953,'Bill Calhoun','SF',25,'TOT',62,'0','0.337',156,571
1953,'Bill Calhoun','F-G',25,'SYR',13,'0','0.291',15,64
1953,'Bill Calhoun','SF',25,'MLH',49,'0','0.342',141,507
1953,'Al Cervi*','PG',35,'SYR',38,'0','0.437',28,143
1953,'Cal Christensen','SF',25,'ROC',59,'0','0.313',54,212
1953,'Nat Clifton*','PF',30,'NYK',70,'0','0.343',231,744
1953,'Jack Coleman','PF',28,'ROC',70,'0','0.42',231,763
1953,'Gene Conley','PF',22,'BOS',39,'0','0.324',19,88
1953,'Chuck Cooper','SF',26,'BOS',70,'0','0.337',112,458
1953,'Ray Corley','G',25,'FTW',8,'0','0.125',5,11
1953,'Bob Cousy*','PG',24,'BOS',71,'0','0.352',547,1407
1953,'Dillard Crocker','PF',28,'MLH',61,'0','0.352',63,330
1953,'Pete Darcey','C',22,'MLH',12,'0','0.167',2,11
1953,'Bob Davies*','PG',33,'ROC',66,'0','0.385',280,1029
1953,'Blaine Denning','G',22,'BLB',1,'0','0.4',0,5
1953,'Bob Donham','SG',26,'BOS',71,'0','0.479',153,451
1953,'Dike Eddleman','SF',30,'FTW',69,'0','0.351',104,615
1953,'George Feigenbaum','PG',23,'MLH',5,'0','0.182',9,16
1953,'Jake Fendley','PG',23,'FTW',45,'0','0.4',36,104
1953,'Danny Finn','SG',24,'PHW',31,'0','0.33',146,369
1953,'Jerry Fleishman','SG',30,'PHW',33,'0','0.33',108,296
1953,'Larry Foust','C',24,'FTW',67,'0','0.36',151,958
1953,'Joe Fulks*','PF',31,'PHW',70,'0','0.346',138,832
1953,'Bill Gabor','SG',30,'SYR',69,'0','0.35',134,647
1953,'Harry Gallatin*','PF',25,'NYK',70,'0','0.444',126,865
1953,'Joe Graboski','C',23,'INO',69,'0','0.34',156,894
1953,'Dick Groat','PG',22,'FTW',26,'0','0.368',69,309
1953,'Alex Hannum*','PF',29,'ROC',68,'0','0.358',81,346
1953,'Don Hanrahan','F',23,'INO',18,'0','0.344',11,33
1953,'Bob Harris','SF',25,'BOS',70,'0','0.418',95,517
1953,'Bob Harrison','SG',25,'MNL',70,'0','0.376',160,497
1953,'Don Henriksen','C',23,'BLB',68,'0','0.419',129,574
1953,'Kleggie Hermsen','C-F',29,'TOT',10,'0','0.129',4,11
1953,'Kleggie Hermsen','C-F',29,'BOS',4,'0',0,0,1
1953,'Kleggie Hermsen','C-F',29,'INO',6,'0','0.182',4,10
1953,'Lew Hitch','PF',23,'MNL',70,'0','0.349',66,261
1953,'Paul Hoffman','SG',27,'BLB',69,'0','0.366',237,704
1953,'Jim Holstein','SF',22,'MNL',66,'0','0.358',74,266
1953,'Red Holzman*','PG',32,'ROC',46,'0','0.255',35,103
1953,'Mel Hutchins','C',24,'MLH',71,'0','0.379',227,831
1953,'Arnie Johnson','SF',32,'ROC',70,'0','0.379',153,583
1953,'Ralph Johnson','PG',31,'FTW',3,'0','0.333',5,8
1953,'Neil Johnston*','C',23,'PHW',70,'0','0.452',197,1564
1953,'Noble Jorgensen','C',27,'SYR',70,'0','0.333',76,436
1953,'George Kaftan','SF',24,'BLB',23,'0','0.317',31,134
1953,'Jack Kerris','PF',28,'TOT',69,'0','0.363',156,274
1953,'Jack Kerris','F-C',28,'FTW',52,'0','0.33',108,179
1953,'Jack Kerris','PF',28,'BLB',17,'0','0.442',48,95
1953,'Jack Kiley','SG',24,'FTW',6,'0','0.2',3,6
1953,'George King','PG',24,'SYR',71,'0','0.402',364,794
1953,'Frank Kudelka','SG',27,'TOT',36,'0','0.306',70,162
1953,'Frank Kudelka','G-F',27,'BLB',16,'0','0.333',29,79
1953,'Frank Kudelka','SG',27,'PHW',20,'0','0.284',41,83
1953,'Bob Lavoy','PF',26,'INO',70,'0','0.402',130,618
1953,'Andrew Levane','SG',32,'MLH',7,'0','0.125',9,8
1953,'Earl Lloyd*','SF',24,'SYR',64,'0','0.344',64,472
1953,'Bob Lochmueller','SF',25,'SYR',62,'0','0.322',47,232
1953,'Don Lofgran','SF',24,'PHW',64,'0','0.33',106,472
1953,'Ray Lumpp','PG',29,'TOT',55,'0','0.372',168,529
1953,'Ray Lumpp','G',29,'NYK',6,'0','0.267',15,28
1953,'Ray Lumpp','PG',29,'BLB',49,'0','0.378',153,501
1953,'Ed Macauley*','C',24,'BOS',69,'0','0.452',280,1402
1953,'John Mahnken','C',30,'BOS',69,'0','0.302',75,191
1953,'Mo Mahoney','F',25,'BOS',6,'0','0.4',1,12
1953,'Slater Martin*','PG',27,'MNL',70,'0','0.41',250,744
1953,'Al Masino','PG',24,'MLH',72,'0','0.335',160,396
1953,'Jack McCloskey','SG',27,'PHW',1,'0','0.333',1,6
1953,'Bucky McConnell','PG',24,'MLH',14,'0','0.38',41,68
1953,'Alfred McGuire*','PG',24,'NYK',58,'0','0.39',145,352
1953,'Dick McGuire*','PG',27,'NYK',61,'0','0.381',296,437
1953,'George McLeod','F',22,'BLB',10,'0','0.125',4,12
1953,'Jack McMahon','PG',24,'ROC',70,'0','0.33',186,507
1953,'Monk Meineke','PF',22,'FTW',68,'0','0.381',148,725
1953,'Stan Miasek','SF',28,'TOT',65,'0','0.365',122,512
1953,'Stan Miasek','C-F',28,'BLB',25,'0','0.405',72,283
1953,'Stan Miasek','SF',28,'MLH',40,'0','0.325',50,229
1953,'Ed Mikan','C',27,'TOT',62,'0','0.267',39,235
1953,'Ed Mikan','C',27,'PHW',19,'0','0.291',22,105
1953,'Ed Mikan','C',27,'INO',43,'0','0.247',17,130
1953,'George Mikan*','C',28,'MNL',70,'0','0.399',201,1442
1953,'Vern Mikkelsen*','PF',24,'MNL',70,'0','0.435',148,1047
1953,'Eddie Miller','C',21,'TOT',70,'0','0.35',115,733
1953,'Eddie Miller','C',21,'MLH',10,'0','0.268',6,39
1953,'Eddie Miller','C',21,'BLB',60,'0','0.356',109,694
1953,'Dave Minor','PG',30,'TOT',59,'0','0.367',128,406
1953,'Dave Minor','G-F',30,'BLB',19,'0','0.358',23,88
1953,'Dave Minor','PG',30,'MLH',40,'0','0.369',105,318
1953,'Bill Mlkvy','SF',22,'PHW',31,'0','0.305',62,181
1953,'Jim Mooney','SF',22,'PHW',18,'0','0.365',35,135
1953,'Bob Naber','F',23,'INO',4,'0',0,1,1
1953,'Jack Nichols','PF',26,'MLH',69,'0','0.363',196,1090
1953,'John O''Boyle','SG',24,'MLH',5,'0','0.308',5,21
1953,'Ralph O''Brien','PG',24,'TOT',55,'0','0.336',56,270
1953,'Ralph O''Brien','G',24,'INO',34,'0','0.311',35,175
1953,'Ralph O''Brien','G',24,'FTW',7,'0','0.417',4,23
1953,'Ralph O''Brien','PG',24,'BLB',14,'0','0.375',17,72
1953,'Mike O''Neill','SF','0','MLH',4,'0','0.235',3,12
1953,'Kevin O''Shea','SG',27,'BLB',46,'0','0.376',87,190
1953,'Wally Osterkorn','SF',24,'SYR',49,'0','0.324',61,276
1953,'Don Otten','C',31,'MLH',24,'0','0.391',21,132
1953,'Claude Overton','SG',25,'PHW',15,'0','0.253',15,58
1953,'Johnny Payak','SG',26,'MLH',68,'0','0.343',140,436
1953,'Mel Payton','SF',26,'INO',66,'0','0.357',81,466
1953,'Andy Phillip*','G-F',30,'TOT',70,'0','0.397',397,722
1953,'Jim Pollard*','SF',30,'MNL',66,'0','0.357',231,859
1953,'Ralph Polson','PF',23,'TOT',49,'0','0.363',24,191
1953,'Ralph Polson','PF',23,'NYK',3,'0','0.333',2,10
1953,'Ralph Polson','PF',23,'PHW',46,'0','0.365',22,181
1953,'Bob Priddy','F',22,'BLB',16,'0','0.368',7,36
1953,'Moe Radovich','PG',23,'PHW',4,'0','0.385',8,14
1953,'Sherwin Raiken','G',24,'NYK',6,'0','0.143',6,9
1953,'George Ratkovicz','PF',30,'TOT',71,'0','0.336',217,678
1953,'George Ratkovicz','PF',30,'BLB',10,'0','0.372',18,51
1953,'George Ratkovicz','PF',30,'MLH',61,'0','0.333',199,627
1953,'Gene Rhodes','SG',25,'INO',65,'0','0.319',91,337
1953,'Arnie Risen*','C',28,'ROC',68,'0','0.368',135,884
1953,'Red Rocha','C',29,'SYR',69,'0','0.388',137,770
1953,'Kenny Rollins','PG',29,'BOS',43,'0','0.33',46,98
1953,'Pep Saul','SG',28,'MNL',70,'0','0.397',110,516
1953,'Fred Schaus','SF',27,'FTW',69,'0','0.334',245,723
1953,'Dolph Schayes*','PF',24,'SYR',71,'0','0.374',227,1262
1953,'Howie Schultz','PF',30,'MNL',40,'0','0.267',29,91
1953,'Fred Scolari','PG',30,'TOT',62,'0','0.342',233,830
1953,'Fred Scolari','PG',30,'BLB',46,'0','0.334',196,652
1953,'Fred Scolari','PG',30,'FTW',16,'0','0.377',37,178
1953,'George Senesky','PG',30,'PHW',69,'0','0.33',264,413
1953,'Paul Seymour','SG',25,'SYR',67,'0','0.383',294,952
1953,'Chuck Share','C',25,'FTW',67,'0','0.358',74,354
1953,'Bill Sharman*','SG',26,'BOS',71,'0','0.436',191,1147
1953,'Connie Simmons','C',27,'NYK',65,'0','0.377',127,729
1953,'Whitey Skoog','SG',26,'MNL',68,'0','0.386',82,250
1953,'Odie Spears','SF',27,'ROC',62,'0','0.401',113,595
1953,'Dick Surhoff','SF',23,'NYK',26,'0','0.213',9,45
1953,'Bill Tosheff','PG',26,'INO',67,'0','0.323',243,759
1953,'Ernie Vandeweghe','SG',24,'NYK',61,'0','0.435',144,731
1953,'Paul Walther','SG',25,'INO',67,'0','0.352',205,718
1953,'Bobby Wanzer*','SG',31,'ROC',70,'0','0.367',252,1020
1953,'Mark Workman','PF',22,'TOT',65,'0','0.319',37,330
1953,'Mark Workman','PF',22,'MLH',5,'0','0.294',1,11
1953,'Mark Workman','F-C',22,'PHW',60,'0','0.32',36,319
1953,'Max Zaslofsky','SG',27,'NYK',29,'0','0.384',55,344
1953,'Zeke Zawoluk','PF',22,'INO',41,'0','0.367',31,187
1954,'Don Ackerman','PG',23,'NYK',28,'0','0.222',23,43
1954,'Don Asmonga','G',25,'BLB',7,'0','0.133',5,5
1954,'Jim Baechtold','SF',26,'NYK',70,'0','0.366',117,474
1954,'Don Barksdale*','PF',30,'BOS',63,'0','0.376',117,461
1954,'Leo Barnhorst','F-G',29,'TOT',72,'0','0.338',226,461
1954,'Ernie Barrett','SG',24,'BOS',59,'0','0.314',55,134
1954,'Ernie Beck','SG',22,'PHW',15,'0','0.275',34,112
1954,'Irv Bemoras','SF',23,'MLH',69,'0','0.366',79,509
1954,'Bill Bolger','SF',22,'BLB',20,'0','0.407',11,56
1954,'Vince Boryla','SF',26,'NYK',52,'0','0.333',77,420
1954,'Bob Brannum','PF',28,'BOS',71,'0','0.309',144,409
1954,'Carl Braun','SG',26,'NYK',72,'0','0.4',209,1062
1954,'Frankie Brian','SG',30,'FTW',64,'0','0.375',92,401
1954,'Bill Calhoun','SF',26,'MLH',72,'0','0.349',189,594
1954,'Cal Christensen','SF',26,'ROC',70,'0','0.347',107,412
1954,'Nat Clifton*','PF',31,'NYK',72,'0','0.368',176,688
